"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"45","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"46","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","523776"
"46","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"47","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","523776"
"47","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"48","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","523776"
"48","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"49","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","523776"
"49","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"50","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"50","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"51","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"51","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"52","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"52","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"53","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"53","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"54","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"54","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"55","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"55","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"56","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"56","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"57","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"57","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"58","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"58","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"59","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"59","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"60","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"60","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"61","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"61","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"62","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"62","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"63","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"63","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"64","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"64","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"65","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"65","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"66","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"66","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"67","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"67","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"68","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"68","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"69","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"69","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"70","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"70","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"71","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"71","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"72","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"72","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"73","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"73","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"74","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","261888"
"74","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<4, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","134086656"
"75","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","126976"
"75","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","130023424"
"76","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","126976"
"76","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","130023424"
"77","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","126976"
"77","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","130023424"
"78","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","126976"
"78","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","130023424"
"79","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","126976"
"79","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","130023424"
"80","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","126976"
"80","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","130023424"
"81","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","126976"
"81","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","130023424"
"82","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","126976"
"82","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","130023424"
"83","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","126976"
"83","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","130023424"
"84","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","126976"
"84","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","130023424"
"85","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","126976"
"85","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","130023424"
"86","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","126976"
"86","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","130023424"
"87","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","126976"
"87","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","130023424"
"88","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","126976"
"88","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","130023424"
"89","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","126976"
"89","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","130023424"
"90","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","126976"
"90","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_xbar2l1tex_read_bytes_mem_global_op_tma_ld.sum","byte","130023424"
"91","2459968","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<8, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","l1tex__m_l1tex2xbar_read_requests_mem_global_op_tma_ld_dest_multicast.sum","request","126976"
