"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"104","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.42"
"105","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134400"
"105","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","76.98"
"106","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134400"
"106","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.78"
"107","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134656"
"107","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.54"
"108","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8138752"
"108","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.17"
"109","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134656"
"109","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","76.68"
"110","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134912"
"110","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.74"
"111","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134656"
"111","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.76"
"112","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134656"
"112","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","78.01"
"113","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134656"
"113","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.79"
"114","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134400"
"114","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.44"
"115","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134400"
"115","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.80"
"116","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134912"
"116","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","76.81"
"117","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134400"
"117","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.51"
"118","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134400"
"118","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.43"
"119","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134400"
"119","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.21"
"120","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134400"
"120","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","78.47"
"121","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134400"
"121","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.87"
"122","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134400"
"122","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.98"
"123","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8134400"
"123","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.93"
"124","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","8140800"
"124","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<16, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(128, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","77.12"
"125","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67054592"
"125","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","91.55"
"126","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67054336"
"126","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","92.18"
"127","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67054592"
"127","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","92.09"
"128","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67053824"
"128","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","91.86"
"129","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67057152"
"129","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","92.29"
"130","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67054592"
"130","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","91.84"
"131","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67060480"
"131","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","91.88"
"132","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67054848"
"132","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","91.87"
"133","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67054592"
"133","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","92.19"
"134","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67054848"
"134","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","91.91"
"135","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67054848"
"135","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","91.25"
"136","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67057920"
"136","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","92.04"
"137","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67054848"
"137","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","91.21"
"138","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67055616"
"138","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","90.79"
"139","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67054848"
"139","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","92.23"
"140","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67053568"
"140","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","92.00"
"141","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67055872"
"141","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","92.39"
"142","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67054080"
"142","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","91.74"
"143","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67054848"
"143","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","91.58"
"144","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67055104"
"144","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","91.20"
"145","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67054592"
"145","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","91.39"
"146","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67059200"
"146","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","91.82"
"147","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67055872"
"147","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","90.42"
"148","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67054848"
"148","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","92.51"
"149","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67054080"
"149","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 1>(CUtensorMap_st, int, unsigned long *)","1","7","(32, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","91.54"
"150","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 2>(CUtensorMap_st, int, unsigned long *)","1","7","(64, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67053824"
"150","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 2>(CUtensorMap_st, int, unsigned long *)","1","7","(64, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","88.15"
"151","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 2>(CUtensorMap_st, int, unsigned long *)","1","7","(64, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67051776"
"151","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 2>(CUtensorMap_st, int, unsigned long *)","1","7","(64, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","88.05"
"152","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 2>(CUtensorMap_st, int, unsigned long *)","1","7","(64, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67053056"
"152","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 2>(CUtensorMap_st, int, unsigned long *)","1","7","(64, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","88.36"
"153","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 2>(CUtensorMap_st, int, unsigned long *)","1","7","(64, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67053312"
"153","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 2>(CUtensorMap_st, int, unsigned long *)","1","7","(64, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","87.68"
"154","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 2>(CUtensorMap_st, int, unsigned long *)","1","7","(64, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67052288"
"154","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 2>(CUtensorMap_st, int, unsigned long *)","1","7","(64, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","87.88"
"155","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 2>(CUtensorMap_st, int, unsigned long *)","1","7","(64, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67053568"
"155","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 2>(CUtensorMap_st, int, unsigned long *)","1","7","(64, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","88.32"
"156","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 2>(CUtensorMap_st, int, unsigned long *)","1","7","(64, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67053312"
"156","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 2>(CUtensorMap_st, int, unsigned long *)","1","7","(64, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","88.39"
"157","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 2>(CUtensorMap_st, int, unsigned long *)","1","7","(64, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","dram__bytes_read.sum","byte","67053568"
"157","2457882","tma_multicast_v2","127.0.0.1","void tma_v2_kernel<2, 2>(CUtensorMap_st, int, unsigned long *)","1","7","(64, 1, 1)","(132, 1, 1)","0","9.0","Command line profiler metrics","sm__cycles_active.avg.pct_of_peak_sustained_elapsed","%","88.66"
